player,position,team,weight,usd,usd_per_troy_oz,headshot
John Franklin-Myers,ED,Broncos,292,7500000,1761.2564719130319,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o4agbudunlqlmbcuc0ta"
Ogbonnia Okoronkwo,ED,Browns,240,6333333,1809.5278503493723,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tcekeb87zekakqll93ib"
Tyree Wilson,ED,Raiders,271,6251375,1581.7959191708517,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j9oaanjxzxyevcgw5x1o"
Marcus Davenport,ED,Lions,264,6500000,1688.3155473186537,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ywssreorabcl4bp9ocxv"
D.J. Wonnum,ED,Panthers,260,6250000,1648.3554160211706,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eyocajqgfrigi444hnkq"
A.J. Epenesa,ED,Bills,275,6000000,1496.1073157777607,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cuvz6epit4d0o8grclqm"
Tyquan Lewis,ED,Colts,265,6000000,1552.564195618431,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zkgrzoirn6xwnzbe37d7"
Micah Parsons,ED,Cowboys,240,4269948,1219.987931400986,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqoqx0waptpv7cxzk3hi"
Anthony Nelson,ED,Buccaneers,271,5000000,1265.158400488574,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdyfdf3ei22btsolqqat"
Lorenzo Carter,ED,Falcons,243,4500000,1269.8441723422352,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdpt5q1cisicb1uv7xfq"
Lukas Van Ness,ED,Packers,272,4347024,1095.8909082548491,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwxkikrpqtiyvgewy6mp"
Jaelan Phillips,ED,Dolphins,266,3504552,903.4311519887126,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sftrx2swh0gwzqmxiaag"
Kwity Paye,ED,Colts,272,3411209,859.9706211093188,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fcvpxtgqkimjwjsjcpwq"
Will McDonald IV,ED,Jets,239,4080415.9999999995,1170.713781715183,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nw8aiicw9bjhxaqwbeo9"
Kyle Van Noy,ED,Ravens,245,4500000,1259.478097465972,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/izz9mxgcxcx0lydkleke"
Payton Turner,ED,Saints,270,3131184,795.2231509862498,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/npz8kz981g5hthx5x60y"
Laiatu Latu,ED,Colts,265,4257974,1101.7963297123656,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Dennis Gardeck,ED,Cardinals,242,3333333,944.5120998529225,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbdrgdfo3ogppgtu6asn"
Gregory Rousseau,ED,Bills,260,2902048,765.377046136545,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/br77inyaslxmg9u3lnjq"
Jermaine Johnson II,ED,Jets,260,3271861,862.910367970951,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tksswzrbrb6ndpbczqon"
Anfernee Jennings,ED,Patriots,259,4000000,1059.0206224939104,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rhpdybqsxdk8fo1wczc3"
Brandon Graham,ED,Eagles,265,4000000,1035.042797078954,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6iqegrredwqev7qx81m"
Odafe Oweh,ED,Ravens,252,2835597,771.5927840488125,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbmze8wfzqj5z2tqrkmq"
Dallas Turner,ED,Vikings,242,3941716,1116.8996485451235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Joe Tryon-Shoyinka,ED,Buccaneers,262,2792811,730.9445714938079,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yyiew4drnrsyay4ns2pd"
Jared Verse,ED,Rams,260,3783587,997.8713797499669,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Clelin Ferrell,ED,Commanders,260,3750000,989.0132496127025,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rskwfp5ry0pabky8h4qs"
Chop Robinson,ED,Dolphins,250,3744057,1026.943695871305,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
George Karlaftis,ED,Chiefs,263,2983869,777.97957291583,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmfn3xnvv9w7gu3x9ubr"
Myles Murphy,ED,Bengals,258,3146814,836.3644366070844,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mkssyscywnlyrppp4si9"
Nolan Smith,ED,Eagles,238,2998104,863.8014461920211,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xvadcywhyi5ds1lqqqcs"
Felix Anudike-Uzomah,ED,Chiefs,255,2954455,794.4771100653272,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v4ujy0agxqi9yoozynj1"
Dante Fowler Jr.,ED,Commanders,261,3250000,853.8607365749514,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w9hqjfsqi3fzryay68mu"
Emmanuel Ogbah,ED,Dolphins,273,3250000,816.3283965057227,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ch8e3xqiavbj85qnmypm"
Darrell Taylor,ED,SEA/CHI,267,3136000,805.3950993300506,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rrrbcen1jk8j6fktbxnr"
Josh Uche,ED,Patriots,250,3000000,822.8590236777684,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mrtmlipyemciqc1ofxxq"
Bud Dupree,ED,Chargers,269,3000000,764.7388695890041,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tg3rnyclhffznnme5elq"
Solomon Thomas,ED,Jets,273,3000000,753.5339044668209,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kuzovvbbdsshvhhstf5f"
Michael Hoecht,ED,Rams,310,2985000,660.2780069027256,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x7dptdtfop48cak3l5os"
Tanoh Kpassagnon,ED,Saints,289,2500000,593.1798036892794,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilr1bs7qesfq7fryeetc"
Arnold Ebiketie,ED,Falcons,247,2204673,612.0563671756871,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqgcmucimktsyc0eapao"
Boye Mafe,ED,Seahawks,257,2140565,571.1359358037622,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/opdxbddpt2x3wsjjoqb3"
Derick Hall,ED,Seahawks,254,2278901,615.2277729390715,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/clftxhugfcp2gqri0v3y"
K'Lavon Chaisson,ED,Panthers,250,2500000,685.715853064807,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kteak2hnma9rk6fq7efh"
Dawuane Smoot,ED,Bills,264,2500000,649.3521335840976,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jaueg1ulkscyum1blewn"
Isaiah Foskey,ED,Saints,264,2183681,567.1911665668223,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d1mpqbunaek44eu49yvy"
B.J. Ojulari,ED,Cardinals,248,2149404,594.3066118713341,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/murlp50zqdtinggqewap"
David Ojabo,ED,Ravens,230,1977281,589.5012728973194,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vndppohx0wpzjluwany7"
Josh Paschal,ED,Lions,270,1933915,491.15413851104677,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cu4msshr9uspguaggw2c"
Azeez Ojulari,ED,Giants,240,1693729,483.9236775398344,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ti7us5ij02gaysnn726t"
Keion White,ED,Patriots,285,1947543,468.5828454825942,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rjc9qgamwszqabbidwla"
Dayo Odeyingbo,ED,Colts,276,1544383,383.698516776734,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adsbcrdwnspjtsncl5y2"
Derek Barnett,ED,Texans,259,2000000,529.5103112469552,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmd1moeoqrnfttpb2diu"
Carlos Basham Jr.,ED,NYG/BUF,285,1406236,338.3432695966463,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/stlyey1t2lotlwldzprf"
Sam Williams,ED,Cowboys,258,1556064,413.5727725517193,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/imtg25iiyxaxegsypdru"
Tuli Tuipulotu,ED,Chargers,266,1642846,423.5058444902654,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wo6ubn05sspmtz96wock"
Joseph Ossai,ED,Bengals,253,1298154,351.84378558082665,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wgi2zlnisv68z3ksdj5h"
Drake Jackson,ED,49ers,273,1473098,370.00976253408834,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z0rbarktd2j64zhoav02"
Jihad Ward,ED,Vikings,297,1790000,413.27655790774566,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qhdntz1hu7fboet6gsdg"
Nik Bonitto,ED,Broncos,248,1450472,401.05308259137774,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n1rfilowinoto8c77tjo"
Kentavius Street,ED,Falcons,287,1765000,421.7033033656392,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r1ie0jaeux86ri5hejel"
Malcolm Koonce,ED,Raiders,250,1249490,342.7180404983783,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atu00hjn2ugn533cylay"
Marshawn Kneeland,ED,Cowboys,275,1708162,425.9322774555952,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Patrick Jones II,ED,Vikings,260,1217524,321.1059647257216,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ir3m4wipss4exri1xenv"
Chris Braswell,ED,Buccaneers,255,1696299,456.14867287763883,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Baron Browning,ED,Broncos,240,1168944,333.9847633937449,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/civs7r2q8cjssgjqcb38"
Alex Wright,ED,Browns,272,1323394,333.6295020775174,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgtm7eaxylkjq3smtbqq"
DeAngelo Malone,ED,Falcons,239,1307396,375.1055077127684,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yja4sxs0ezraf7xonfgl"
Zach Harrison,ED,Falcons,274,1392112,348.39170351888856,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l2ba3aq4cxoav4x7bsuc"
Byron Young,ED,Rams,250,1388810,380.9316135579739,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/duwjwgd9ruuobjmbyaqp"
Cameron Thomas,ED,ARI/KC,267,1286085,330.29545801080616,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdq6ib11dxgbvxsluwv5"
D.J. Johnson,ED,Panthers,260,1375747,362.8352029639804,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqdjfkd5zx0nd3o2y9yp"
YaYa Diaby,ED,Buccaneers,263,1366353,356.2471152025317,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ncm6ra13lmfswsw4nept"
Cameron Sample,ED,Bengals,280,1067037,261.315780966683,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvkvhvbvcebjkevxjdhd"
Bralen Trice,ED,Falcons,274,1482434,370.99580106652337,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Chris Rumph II,ED,Chargers,235,1058385,308.8303715514876,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/slxpcfx13kwpdoxrnjic"
Jonah Elliss,ED,Broncos,246,1467679,409.11006402857845,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Adisa Isaac,ED,Ravens,254,1412009,381.1956519567658,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jalyx Hunt,ED,Eagles,248,1408259,389.38125867790006,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Micheal Clemons,ED,Jets,265,1106024,286.1955436491133,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/updhjnquszg3nlmfry8b"
Dylan Horton,ED,Texans,257,1160261,309.57562700109963,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/li6mvattt359o3coqj2l"
Adetomiwa Adebawore,ED,Colts,282,1159228,281.8797932328404,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxcgqd1sxzs6ub3jcubz"
Jerry Hughes,ED,Texans,254,1300000,350.95693267096425,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kpaim2ei9sq4kl3ye4li"
Tavius Robinson,ED,Ravens,257,1140141,304.207298999674,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yckppb0zku0y95fafjqi"
Isaiah McGuire,ED,Browns,268,1137982,291.16876787402805,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/et5evv7lklymlfqsrifr"
L.J. Collier,ED,Cardinals,276,1292500,321.11874640806633,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i39nt3smr30rgznvlal3"
Jacob Martin,ED,Bears,250,1292500,354.51509603450523,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gomvduedkl0i9icpg8rk"
Da'Shawn Hand,ED,Dolphins,288,1292500,307.73879864106357,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfqjvikghst4yp3i6dme"
James Smith-Williams,ED,Falcons,265,1292500,334.44820380613703,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y7za6udwmac12c8hmvwh"
Trevis Gipson,ED,JAX/SEA,268,1292500,330.70438062920266,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrljdaob8ygx3s9b59cd"
Viliami Fehoko,ED,Cowboys,276,1132689,281.414059381204,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwinlto7gmkbeph7mucy"
Victor Dimukeje,ED,Cardinals,265,910465,235.59256006062247,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/otvxet3jxe3ldzsrnwi0"
Jonathon Cooper,ED,Broncos,257,895168,238.84470379623238,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cpwk5snqdjqcboak5qsm"
Justin Eboigbe,ED,Chargers,292,1214753,285.26554440343614,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Dominique Robinson,ED,Bears,252,983288,267.5619721144397,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vdmvjmbsf2rzf0yp8vzh"
Kingsley Enagbare,ED,Packers,271,975639,246.86757533885435,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xv0eqdwifojuzp6qsykm"
K.J. Henry,ED,WAS/CIN,251,1049815,286.8027044961077,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qw4zdvqqalofvg0jslyr"
Mike Morris,ED,Seahawks,275,1040519,259.45468135095996,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kf3fpjpfo0bi0u68odub"
Amare Barno,ED,Panthers,247,961352,266.88838330994264,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nsjj3aui2wuogyxgtvlm"
Nick Hampton,ED,Rams,236,1034777,300.66228529103466,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fxoz4oaacxkedbhjtsmh"
Efe Obada,ED,Commanders,255,1175000,315.9671087651562,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i5zeos5e8jhwupjnlsri"
Larrell Murchison,ED,Rams,294,1175000,274.0531045412069,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bp935cvfyzaipasnmvzx"
B.J. Thompson,ED,Chiefs,210,1027911.9999999999,335.6455018835961,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y8ahoqoytfuw62piwnjc"
Robert Beal Jr.,ED,49ers,247,1021245,283.51574346687,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bi7xnpkq9esrttnytx17"
Casey Toohill,ED,Bills,250,1155000,316.80072411594085,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/coyl0v90radu8roiklzo"
Oshane Ximines,ED,Patriots,255,1125000,302.52169988153247,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/prrxhzpeo2lyxq2cddak"
Takkarist McKinley,ED,Jets,250,1125000,308.5721338791632,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkkszbovn5ncxprku7rh"
Xavier Thomas,ED,Cardinals,255,1098223,295.3211456079967,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Austin Booker,ED,Bears,245,1092284,305.71283871389375,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Brennan Jackson,ED,Rams,264,1087342,282.42713905423994,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Mohamed Kamara,ED,Dolphins,250,1085218,297.66047465251353,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Javon Solomon,ED,Bills,245,1068569,299.0753891402481,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Wyatt Ray,ED,Dolphins,257,1055000,281.4903599157087,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gbndvytyrqddf09rknyj"
Janarius Robinson,ED,Raiders,260,927500,244.61594373754173,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kicgfneun3hylkdq0qbk"
Cedric Johnson,ED,Bengals,265,1039597.0000000001,269.00684667872235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Javontae Jean-Baptiste,ED,Commanders,260,1035296.9999999999,273.0459867424752,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Myles Cole,ED,Jaguars,280,1031018.9999999999,252.49502611108005,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jaylen Harrell,ED,Titans,242,1025184.0000000001,290.4896368216493,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Brenton Cox Jr.,ED,Packers,250,901333,247.22333079618468,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zimkhmtzazkhu8myiw8u"
Caleb Murphy,ED,Titans,245,900000,251.8956194931944,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xesjfyurhdiwnxexoclr"
Malik Hamm,ED,Ravens,246,899000,250.5929072785616,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mvyofnhcfmkuwnkcfsbe"
Markees Watts,ED,Buccaneers,240,898667,256.7625868859129,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u38otkiqa0gfbvbfm5zp"
Jesse Luketa,ED,Cardinals,257,985000,262.8132744236712,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ulrqjbgiw7ukufjd1yez"
Ronnie Perkins,ED,Broncos,247,985000,273.45348796309105,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llkcfiijnugusu8gdgr4"
Benton Whitley,ED,Giants,257,985000,262.8132744236712,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lnwop9j4lzeq8rfxzspx"
Quinton Bell,ED,Dolphins,220,985000,307.01368875856133,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az6g1wtsl8hd4ncdynin"
Earnest Brown IV,ED,SF/TB,270,985000,250.15930195142033,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aiy343dttlefvf9jysgm"
Malik Herring,ED,Chiefs,280,985000,241.22504116744102,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p0cfbqpttodraevx49gu"
Eric Watts,ED,Jets,277,950000,235.1733070077858,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Gabriel Murphy,ED,Vikings,260,950000,250.55002323521796,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Amari Gainer,ED,Raiders,235,950000,277.2042810261986,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Braiden McGregor,ED,Jets,267,950000,243.98129603429464,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Ron Stone Jr.,ED,Raiders,246,950000,264.8089676469783,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Anthony Goodlow,ED,Rams,283,950000,230.18730049878684,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Nate Lynn,ED,Lions,260,948333,250.1103738786568,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Grayson Murphy,ED,Dolphins,260,946667,249.67098825896218,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Tyrus Wheat,ED,Cowboys,263,832500,217.05644398344177,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vf5yhppim7n6dnft4tdu"
Eku Leota,ED,Panthers,252,832500,226.53113003033803,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cp5jr9iu2pdxdf06ceg8"
Cameron Goode,ED,Dolphins,232,832500,246.05967572260857,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/naqhtsv7daktitv8dbjk"
Shaun Peterson Jr.,ED,Buccaneers,240,944000,269.7149022054908,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Camron Peterson,ED,Saints,276,943333,234.3689829055013,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Durell Nchami,ED,Broncos,258,943333,250.72030729425722,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Chris Collins,ED,Chargers,249,943333,259.7824870759773,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jeremiah Moon,ED,Steelers,247,915000,254.02024516368357,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw"
Esezi Otomewo,ED,Jaguars,284,915000,220.92605829376706,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hz2dgnatto0bxffrcloh"
De'Shaan Dixon,ED,Jaguars,247,915000,254.02024516368357,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ynwxctfkmaia3ckr3rwu"
Daniel Hardy,ED,Bears,240,915000,261.4291689809577,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/csw6mwosvqfzqsubx6zn"
James Houston,ED,Lions,244,915000,257.14344489930266,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9ohtckdyenrnzngujwi"
Arron Mosby,ED,Packers,250,915000,250.97200222171938,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sub2rfbfzebhuxzlt2jd"
Durrell Johnson,ED,Cowboys,240,877500,250.71485877682008,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y7nfmy569ih09vq0cntt"
Ali Gaye,ED,Titans,265,877500,227.06251360919555,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kyeqzvdrmuojxrmlhdc1"
Jose Ramirez,ED,Buccaneers,242,877500,248.64283515056536,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xoxzpyp9m8irwfmkrxme"
David Perales,ED,Steelers,255,795000,213.7820012496163,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/evwnp2xaiyxkbfcrwu13"
Brandon Bouyer-Randle,ED,Browns,241,795000,226.20087269150272,NA
Jonathan Garvin,ED,49ers,263,383400,99.96329203994183,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cqg2fyruytaexnj9p13r"
Carl Lawson,ED,Cowboys,261,383400,100.7292942777958,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7q3eyf4rxrbkxsxvxjq"
Julian Okwara,ED,Cardinals,248,383400,106.00945889719638,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gtxix2rqytullyrjqchk"
Pat O'Connor,ED,Lions,270,302400,76.80017554325839,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jlvbx9x17tcnhitj2hdm"
Fred Warner,LB,49ers,230,19045000,5678.025400704021,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/negqfj64yvuprc88sthz"
Roquan Smith,LB,Ravens,236,20000000,5811.151297159382,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xazeejac1mkh52qwmioj"
Tremaine Edmunds,LB,Bears,253,18000000,4878.610812318785,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhgl7umsep6x6fjhglo9"
